date,price,day,day_of_week,month,lag_1,lag_2,lag_3,lag_7
2026-04-06 01:03:42.802,69083.92977430127,1,0,4,68985.52642694542,68319.43753253935,67524.98600017147,67332.04972364994
2026-04-06 02:02:16.333,68800.40695728877,1,0,4,69083.92977430127,68985.52642694542,68319.43753253935,67359.54022197741
2026-04-06 03:00:05.481,69227.82786574122,1,0,4,68800.40695728877,69083.92977430127,68985.52642694542,67312.40029436244
2026-04-06 04:02:55.341,69064.09289025438,1,0,4,69227.82786574122,68800.40695728877,69083.92977430127,67618.85865651761
2026-04-06 05:02:10.025,69116.69442689166,1,0,4,69064.09289025438,69227.82786574122,68800.40695728877,67524.98600017147
2026-04-06 06:02:19.289,69171.24699553306,1,0,4,69116.69442689166,69064.09289025438,69227.82786574122,68319.43753253935
2026-04-06 07:01:59.290,68966.1397153888,1,0,4,69171.24699553306,69116.69442689166,69064.09289025438,68985.52642694542
2026-04-06 08:03:08.697,69085.18372122863,1,0,4,68966.1397153888,69171.24699553306,69116.69442689166,69083.92977430127
2026-04-06 09:03:06.761,69233.4136963385,1,0,4,69085.18372122863,68966.1397153888,69171.24699553306,68800.40695728877
2026-04-06 10:03:31.989,69734.14395438247,1,0,4,69233.4136963385,69085.18372122863,68966.1397153888,69227.82786574122
2026-04-06 11:03:48.063,69729.51473053802,1,0,4,69734.14395438247,69233.4136963385,69085.18372122863,69064.09289025438
2026-04-06 12:03:35.807,69600.5179200479,1,0,4,69729.51473053802,69734.14395438247,69233.4136963385,69116.69442689166
2026-04-06 13:03:50.026,69352.92735076058,1,0,4,69600.5179200479,69729.51473053802,69734.14395438247,69171.24699553306
2026-04-06 14:03:05.376,69373.69205341725,1,0,4,69352.92735076058,69600.5179200479,69729.51473053802,68966.1397153888
2026-04-06 15:03:26.613,69667.13541738002,2,0,4,69373.69205341725,69352.92735076058,69600.5179200479,69085.18372122863
2026-04-06 16:03:35.125,69929.83872890126,2,0,4,69667.13541738002,69373.69205341725,69352.92735076058,69233.4136963385
2026-04-06 17:03:24.648,69841.20001007705,2,0,4,69929.83872890126,69667.13541738002,69373.69205341725,69734.14395438247
2026-04-06 18:03:02.351,69564.81342982552,2,0,4,69841.20001007705,69929.83872890126,69667.13541738002,69729.51473053802
2026-04-06 19:03:24.188,69878.68104808578,2,0,4,69564.81342982552,69841.20001007705,69929.83872890126,69600.5179200479
2026-04-06 20:02:51.884,69717.8937360636,2,0,4,69878.68104808578,69564.81342982552,69841.20001007705,69352.92735076058
2026-04-06 21:03:40.598,69831.8001596643,2,0,4,69717.8937360636,69878.68104808578,69564.81342982552,69373.69205341725
2026-04-06 22:03:34.966,69517.64005572062,2,0,4,69831.8001596643,69717.8937360636,69878.68104808578,69667.13541738002
2026-04-06 23:03:35.544,68899.60245420209,2,0,4,69517.64005572062,69831.8001596643,69717.8937360636,69929.83872890126
2026-04-07 00:03:45.370,68864.23452757328,2,1,4,68899.60245420209,69517.64005572062,69831.8001596643,69841.20001007705
2026-04-07 01:02:51.745,68832.75094748284,2,1,4,68864.23452757328,68899.60245420209,69517.64005572062,69564.81342982552
2026-04-07 02:03:25.453,68427.09873546906,2,1,4,68832.75094748284,68864.23452757328,68899.60245420209,69878.68104808578
2026-04-07 03:02:23.092,68663.74447668072,2,1,4,68427.09873546906,68832.75094748284,68864.23452757328,69717.8937360636
2026-04-07 04:02:16.596,68751.88746717676,2,1,4,68663.74447668072,68427.09873546906,68832.75094748284,69831.8001596643
2026-04-07 05:00:42.721,68851.31995374622,2,1,4,68751.88746717676,68663.74447668072,68427.09873546906,69517.64005572062
2026-04-07 06:03:24.027,68619.33116054142,2,1,4,68851.31995374622,68751.88746717676,68663.74447668072,68899.60245420209
2026-04-07 07:02:40.154,68567.66396182259,2,1,4,68619.33116054142,68851.31995374622,68751.88746717676,68864.23452757328
2026-04-07 08:01:46.322,68623.99620612123,2,1,4,68567.66396182259,68619.33116054142,68851.31995374622,68832.75094748284
2026-04-07 09:03:50.577,68946.09680366235,2,1,4,68623.99620612123,68567.66396182259,68619.33116054142,68427.09873546906
2026-04-07 10:00:17.122,69141.14072015522,2,1,4,68946.09680366235,68623.99620612123,68567.66396182259,68663.74447668072
2026-04-07 11:03:19.899,68229.74780513061,2,1,4,69141.14072015522,68946.09680366235,68623.99620612123,68751.88746717676
2026-04-07 12:02:55.781,68354.49021829801,2,1,4,68229.74780513061,69141.14072015522,68946.09680366235,68851.31995374622
2026-04-07 13:04:11.812,68410.07652754907,2,1,4,68354.49021829801,68229.74780513061,69141.14072015522,68619.33116054142
2026-04-07 14:03:08.225,68261.13224800787,2,1,4,68410.07652754907,68354.49021829801,68229.74780513061,68567.66396182259
2026-04-07 15:04:17.224,67946.5734483157,3,1,4,68261.13224800787,68410.07652754907,68354.49021829801,68623.99620612123
2026-04-07 16:02:17.848,68143.49762077775,3,1,4,67946.5734483157,68261.13224800787,68410.07652754907,68946.09680366235
2026-04-07 17:02:55.716,68212.47656909314,3,1,4,68143.49762077775,67946.5734483157,68261.13224800787,69141.14072015522
2026-04-07 18:03:04.472,68696.07855831205,3,1,4,68212.47656909314,68143.49762077775,67946.5734483157,68229.74780513061
2026-04-07 19:03:44.081,68422.4839048095,3,1,4,68696.07855831205,68212.47656909314,68143.49762077775,68354.49021829801
2026-04-07 20:03:15.395,68980.0719686061,3,1,4,68422.4839048095,68696.07855831205,68212.47656909314,68410.07652754907
2026-04-07 21:03:22.898,69283.45294227805,3,1,4,68980.0719686061,68422.4839048095,68696.07855831205,68261.13224800787
2026-04-07 22:03:31.154,69902.9648185693,3,1,4,69283.45294227805,68980.0719686061,68422.4839048095,67946.5734483157
2026-04-07 23:02:59.712,71406.79268018887,3,1,4,69902.9648185693,69283.45294227805,68980.0719686061,68143.49762077775
2026-04-08 00:03:50.556,71975.62171045873,3,2,4,71406.79268018887,69902.9648185693,69283.45294227805,68212.47656909314
2026-04-08 01:03:45.012,71675.99566085906,3,2,4,71975.62171045873,71406.79268018887,69902.9648185693,68696.07855831205
2026-04-08 02:00:09.521,71455.72565809466,3,2,4,71675.99566085906,71975.62171045873,71406.79268018887,68422.4839048095
2026-04-08 03:04:04.438,71319.15990521638,3,2,4,71455.72565809466,71675.99566085906,71975.62171045873,68980.0719686061
2026-04-08 04:03:48.639,71288.57608171008,3,2,4,71319.15990521638,71455.72565809466,71675.99566085906,69283.45294227805
2026-04-08 05:02:47.743,71588.90550886675,3,2,4,71288.57608171008,71319.15990521638,71455.72565809466,69902.9648185693
2026-04-08 06:02:28.154,71715.30467887901,3,2,4,71588.90550886675,71288.57608171008,71319.15990521638,71406.79268018887
2026-04-08 07:00:03.040,71716.33126607565,3,2,4,71715.30467887901,71588.90550886675,71288.57608171008,71975.62171045873
2026-04-08 08:02:34.290,71607.85137669035,3,2,4,71716.33126607565,71715.30467887901,71588.90550886675,71675.99566085906
2026-04-08 09:02:13.970,71769.45685444491,3,2,4,71607.85137669035,71716.33126607565,71715.30467887901,71455.72565809466
2026-04-08 10:02:27.711,71684.51069741158,3,2,4,71769.45685444491,71607.85137669035,71716.33126607565,71319.15990521638
2026-04-08 11:02:13.760,71500.27882941788,3,2,4,71684.51069741158,71769.45685444491,71607.85137669035,71288.57608171008
2026-04-08 12:01:57.405,71677.1185370044,3,2,4,71500.27882941788,71684.51069741158,71769.45685444491,71588.90550886675
2026-04-08 13:02:49.223,72088.64825915922,3,2,4,71677.1185370044,71500.27882941788,71684.51069741158,71715.30467887901
2026-04-08 14:01:57.317,71595.26553578468,3,2,4,72088.64825915922,71677.1185370044,71500.27882941788,71716.33126607565
2026-04-08 15:02:39.718,70839.24039381472,4,2,4,71595.26553578468,72088.64825915922,71677.1185370044,71607.85137669035
2026-04-08 16:02:36.888,71300.97902964945,4,2,4,70839.24039381472,71595.26553578468,72088.64825915922,71769.45685444491
2026-04-08 17:01:30.132,71616.877152209,4,2,4,71300.97902964945,70839.24039381472,71595.26553578468,71684.51069741158
2026-04-08 18:01:53.797,71892.24518699429,4,2,4,71616.877152209,71300.97902964945,70839.24039381472,71500.27882941788
2026-04-08 19:00:01.041,71229.56326243738,4,2,4,71892.24518699429,71616.877152209,71300.97902964945,71677.1185370044
2026-04-08 20:02:14.672,71305.21033797062,4,2,4,71229.56326243738,71892.24518699429,71616.877152209,72088.64825915922
2026-04-08 21:01:57.308,71362.71539046324,4,2,4,71305.21033797062,71229.56326243738,71892.24518699429,71595.26553578468
2026-04-08 22:02:25.785,71530.37434625559,4,2,4,71362.71539046324,71305.21033797062,71229.56326243738,70839.24039381472
2026-04-08 23:02:29.721,71084.7379943279,4,2,4,71530.37434625559,71362.71539046324,71305.21033797062,71300.97902964945
2026-04-09 00:01:09.135,71117.07713411814,4,3,4,71084.7379943279,71530.37434625559,71362.71539046324,71616.877152209
2026-04-09 01:02:02.757,70845.22545982263,4,3,4,71117.07713411814,71084.7379943279,71530.37434625559,71892.24518699429
2026-04-09 02:00:11.524,70922.75282918435,4,3,4,70845.22545982263,71117.07713411814,71084.7379943279,71229.56326243738
2026-04-09 03:03:36.204,71068.58019162083,4,3,4,70922.75282918435,70845.22545982263,71117.07713411814,71305.21033797062
2026-04-09 04:03:37.187,70981.6288101902,4,3,4,71068.58019162083,70922.75282918435,70845.22545982263,71362.71539046324
2026-04-09 05:05:46.146,70799.60700836459,4,3,4,70981.6288101902,71068.58019162083,70922.75282918435,71530.37434625559
2026-04-09 06:04:44.503,70965.48437451581,4,3,4,70799.60700836459,70981.6288101902,71068.58019162083,71084.7379943279
2026-04-09 07:04:03.017,71016.5630113181,4,3,4,70965.48437451581,70799.60700836459,70981.6288101902,71117.07713411814
2026-04-09 08:02:31.962,70978.52324259015,4,3,4,71016.5630113181,70965.48437451581,70799.60700836459,70845.22545982263
2026-04-09 09:02:34.684,71246.89042396861,4,3,4,70978.52324259015,71016.5630113181,70965.48437451581,70922.75282918435
2026-04-09 10:02:35.398,71507.87481912013,4,3,4,71246.89042396861,70978.52324259015,71016.5630113181,71068.58019162083
2026-04-09 11:02:14.096,71300.96039707496,4,3,4,71507.87481912013,71246.89042396861,70978.52324259015,70981.6288101902
2026-04-09 12:02:58.012,71155.21114397157,4,3,4,71300.96039707496,71507.87481912013,71246.89042396861,70799.60700836459
2026-04-09 13:01:26.518,71276.76446761427,4,3,4,71155.21114397157,71300.96039707496,71507.87481912013,70965.48437451581
2026-04-09 14:02:24.419,70785.05000466589,4,3,4,71276.76446761427,71155.21114397157,71300.96039707496,71016.5630113181
2026-04-09 15:03:51.509,71127.957103332,5,3,4,70785.05000466589,71276.76446761427,71155.21114397157,70978.52324259015
2026-04-09 16:03:14.219,72118.44858894373,5,3,4,71127.957103332,70785.05000466589,71276.76446761427,71246.89042396861
2026-04-09 17:02:21.680,72037.6426727806,5,3,4,72118.44858894373,71127.957103332,70785.05000466589,71507.87481912013
2026-04-09 18:03:32.858,72336.54140048083,5,3,4,72037.6426727806,72118.44858894373,71127.957103332,71300.96039707496
2026-04-09 19:02:51.614,71893.610912954,5,3,4,72336.54140048083,72037.6426727806,72118.44858894373,71155.21114397157
2026-04-09 20:03:08.545,72070.08677387866,5,3,4,71893.610912954,72336.54140048083,72037.6426727806,71276.76446761427
2026-04-09 21:02:25.117,72383.7859971068,5,3,4,72070.08677387866,71893.610912954,72336.54140048083,70785.05000466589
2026-04-09 22:03:00.179,72266.84687965605,5,3,4,72383.7859971068,72070.08677387866,71893.610912954,71127.957103332
2026-04-09 23:02:34.238,72038.73499515245,5,3,4,72266.84687965605,72383.7859971068,72070.08677387866,72118.44858894373
2026-04-10 00:02:03.672,71770.7468500515,5,4,4,72038.73499515245,72266.84687965605,72383.7859971068,72037.6426727806
2026-04-10 01:02:41.718,71901.79175365834,5,4,4,71770.7468500515,72038.73499515245,72266.84687965605,72336.54140048083
2026-04-10 02:02:47.426,72173.42838519269,5,4,4,71901.79175365834,71770.7468500515,72038.73499515245,71893.610912954
2026-04-10 03:03:08.690,71953.23424014167,5,4,4,72173.42838519269,71901.79175365834,71770.7468500515,72070.08677387866
2026-04-10 04:02:39.654,71865.73686761591,5,4,4,71953.23424014167,72173.42838519269,71901.79175365834,72383.7859971068
2026-04-10 05:00:19.643,72079.56841539979,5,4,4,71865.73686761591,71953.23424014167,72173.42838519269,72266.84687965605
2026-04-10 06:04:05.920,72112.96420024637,5,4,4,72079.56841539979,71865.73686761591,71953.23424014167,72038.73499515245
2026-04-10 07:03:03.840,71817.12552073848,5,4,4,72112.96420024637,72079.56841539979,71865.73686761591,71770.7468500515
2026-04-10 08:03:42.516,71470.27731650925,5,4,4,71817.12552073848,72112.96420024637,72079.56841539979,71901.79175365834
2026-04-10 09:03:13.155,71593.7324591,5,4,4,71470.27731650925,71817.12552073848,72112.96420024637,72173.42838519269
2026-04-10 10:02:28.474,71796.50490633331,5,4,4,71593.7324591,71470.27731650925,71817.12552073848,71953.23424014167
2026-04-10 11:02:35.459,71920.85028120317,5,4,4,71796.50490633331,71593.7324591,71470.27731650925,71865.73686761591
2026-04-10 12:02:31.619,72119.88962425478,5,4,4,71920.85028120317,71796.50490633331,71593.7324591,72079.56841539979
2026-04-10 13:02:30.911,72262.57545693751,5,4,4,72119.88962425478,71920.85028120317,71796.50490633331,72112.96420024637
2026-04-10 14:03:01.391,72352.99495246565,5,4,4,72262.57545693751,72119.88962425478,71920.85028120317,71817.12552073848
2026-04-10 15:00:46.168,72910.286509564,5,4,4,72352.99495246565,72262.57545693751,72119.88962425478,71470.27731650925
2026-04-10 16:01:45.480,72416.71456276764,6,4,4,72910.286509564,72352.99495246565,72262.57545693751,71593.7324591
2026-04-10 17:02:24.502,73047.87605887717,6,4,4,72416.71456276764,72910.286509564,72352.99495246565,71796.50490633331
2026-04-10 18:02:02.792,73108.13417606706,6,4,4,73047.87605887717,72416.71456276764,72910.286509564,71920.85028120317
2026-04-10 19:03:06.524,73113.35661801924,6,4,4,73108.13417606706,73047.87605887717,72416.71456276764,72119.88962425478
2026-04-10 20:01:03.438,73242.51336592567,6,4,4,73113.35661801924,73108.13417606706,73047.87605887717,72262.57545693751
2026-04-10 21:27:17.046,73154.25045773029,6,4,4,73242.51336592567,73113.35661801924,73108.13417606706,72352.99495246565
2026-04-10 22:34:39.943,73030.13569896588,6,4,4,73154.25045773029,73242.51336592567,73113.35661801924,72910.286509564
2026-04-10 23:42:09.854,72926.07869726027,6,4,4,73030.13569896588,73154.25045773029,73242.51336592567,72416.71456276764
2026-04-11 00:55:37.498,72843.71988601146,6,5,4,72926.07869726027,73030.13569896588,73154.25045773029,73047.87605887717
2026-04-11 01:36:08.415,72933.62950394394,6,5,4,72843.71988601146,72926.07869726027,73030.13569896588,73108.13417606706
2026-04-11 02:53:43.175,72979.02160669946,6,5,4,72933.62950394394,72843.71988601146,72926.07869726027,73113.35661801924
2026-04-11 03:59:49.826,72886.12041481228,6,5,4,72979.02160669946,72933.62950394394,72843.71988601146,73242.51336592567
2026-04-11 04:59:57.343,72827.93298111406,6,5,4,72886.12041481228,72979.02160669946,72933.62950394394,73154.25045773029
2026-04-11 05:06:36.143,72843.21745118427,6,5,4,72827.93298111406,72886.12041481228,72979.02160669946,73030.13569896588
2026-04-11 05:41:54.310,72842.7231933809,6,5,4,72843.21745118427,72827.93298111406,72886.12041481228,72926.07869726027
2026-04-11 06:54:58.331,72775.97739192744,6,5,4,72842.7231933809,72843.21745118427,72827.93298111406,72843.71988601146
2026-04-11 07:17:23.016,72766.14590799584,6,5,4,72775.97739192744,72842.7231933809,72843.21745118427,72933.62950394394
2026-04-11 08:36:34.354,72772.64644979121,6,5,4,72766.14590799584,72775.97739192744,72842.7231933809,72979.02160669946
2026-04-11 09:39:33.839,72853.90041790249,6,5,4,72772.64644979121,72766.14590799584,72775.97739192744,72886.12041481228
2026-04-11 10:47:55.793,72817.08792837358,6,5,4,72853.90041790249,72772.64644979121,72766.14590799584,72827.93298111406
2026-04-11 11:59:58.622,72916.14120350627,6,5,4,72817.08792837358,72853.90041790249,72772.64644979121,72843.21745118427
2026-04-11 12:02:04.899,72916.14120350627,6,5,4,72916.14120350627,72817.08792837358,72853.90041790249,72842.7231933809
2026-04-11 13:12:40.800,72804.2299612631,6,5,4,72916.14120350627,72916.14120350627,72817.08792837358,72775.97739192744
2026-04-11 14:33:28.343,72748.47373621527,6,5,4,72804.2299612631,72916.14120350627,72916.14120350627,72766.14590799584
2026-04-11 15:46:53.522,72789.74511933756,7,5,4,72748.47373621527,72804.2299612631,72916.14120350627,72772.64644979121
2026-04-11 16:23:53.572,72911.0624318832,7,5,4,72789.74511933756,72748.47373621527,72804.2299612631,72853.90041790249
2026-04-11 17:37:36.762,73152.70207419568,7,5,4,72911.0624318832,72789.74511933756,72748.47373621527,72817.08792837358
2026-04-11 18:59:54.234,73538.48935210315,7,5,4,73152.70207419568,72911.0624318832,72789.74511933756,72916.14120350627
2026-04-11 19:02:29.710,73538.48935210315,7,5,4,73538.48935210315,73152.70207419568,72911.0624318832,72916.14120350627
2026-04-11 20:34:54.476,73448.58870379567,7,5,4,73538.48935210315,73538.48935210315,73152.70207419568,72804.2299612631
2026-04-11 21:14:45.604,73398.20533676402,7,5,4,73448.58870379567,73538.48935210315,73538.48935210315,72748.47373621527
2026-04-11 22:34:36.696,73486.94155013928,7,5,4,73398.20533676402,73448.58870379567,73538.48935210315,72789.74511933756
2026-04-11 23:54:57.958,73053.88808483821,7,5,4,73486.94155013928,73398.20533676402,73448.58870379567,72911.0624318832
2026-04-12 00:06:25.717,72979.83971431734,7,6,4,73053.88808483821,73486.94155013928,73398.20533676402,73152.70207419568
2026-04-12 01:28:06.993,73085.90563102519,7,6,4,72979.83971431734,73053.88808483821,73486.94155013928,73538.48935210315
2026-04-12 01:45:50.692,71795.81856513888,7,6,4,73085.90563102519,72979.83971431734,73053.88808483821,73538.48935210315
2026-04-12 01:51:03.870,71564.79218802848,7,6,4,71795.81856513888,73085.90563102519,72979.83971431734,73448.58870379567
2026-04-12 01:52:02.944,71564.79218802848,7,6,4,71564.79218802848,71795.81856513888,73085.90563102519,73398.20533676402
2026-04-12 01:52:38.037,71564.79218802848,7,6,4,71564.79218802848,71564.79218802848,71795.81856513888,73486.94155013928
2026-04-12 01:53:32.378,71564.79218802848,7,6,4,71564.79218802848,71564.79218802848,71564.79218802848,73053.88808483821
2026-04-12 02:00:34.597,71658.39262133169,7,6,4,71564.79218802848,71564.79218802848,71564.79218802848,72979.83971431734
2026-04-12 03:00:58.603,71817.96361452986,7,6,4,71658.39262133169,71564.79218802848,71564.79218802848,73085.90563102519
2026-04-12 04:00:05.407,71661.6951211,7,6,4,71817.96361452986,71658.39262133169,71564.79218802848,71795.81856513888
2026-04-12 05:00:55.737,71484.30672806092,7,6,4,71661.6951211,71817.96361452986,71658.39262133169,71564.79218802848
2026-04-12 06:01:15.808,71741.79142212505,7,6,4,71484.30672806092,71661.6951211,71817.96361452986,71564.79218802848
2026-04-12 07:00:53.631,71662.19399624226,7,6,4,71741.79142212505,71484.30672806092,71661.6951211,71564.79218802848
2026-04-12 08:00:50.905,71746.64597859567,7,6,4,71662.19399624226,71741.79142212505,71484.30672806092,71564.79218802848
2026-04-12 09:00:57.748,71630.03448995003,7,6,4,71746.64597859567,71662.19399624226,71741.79142212505,71658.39262133169
2026-04-12 10:00:47.701,71552.63541930693,7,6,4,71630.03448995003,71746.64597859567,71662.19399624226,71817.96361452986
2026-04-12 11:01:01.927,71456.10546729324,7,6,4,71552.63541930693,71630.03448995003,71746.64597859567,71661.6951211
2026-04-12 12:00:49.284,71491.13137229905,7,6,4,71456.10546729324,71552.63541930693,71630.03448995003,71484.30672806092
2026-04-12 13:00:48.361,71149.9056162426,7,6,4,71491.13137229905,71456.10546729324,71552.63541930693,71741.79142212505
2026-04-12 14:01:08.216,70911.47145158266,7,6,4,71149.9056162426,71491.13137229905,71456.10546729324,71662.19399624226
2026-04-12 15:01:00.779,70779.92731840577,7,6,4,70911.47145158266,71149.9056162426,71491.13137229905,71746.64597859567
2026-04-12 16:00:46.417,70904.84604333997,8,6,4,70779.92731840577,70911.47145158266,71149.9056162426,71630.03448995003
2026-04-12 17:01:03.121,70903.77263535118,8,6,4,70904.84604333997,70779.92731840577,70911.47145158266,71552.63541930693
2026-04-12 18:01:08.613,71150.64375760725,8,6,4,70903.77263535118,70904.84604333997,70779.92731840577,71456.10546729324
2026-04-12 19:00:58.552,71163.53405223005,8,6,4,71150.64375760725,70903.77263535118,70904.84604333997,71491.13137229905
2026-04-12 20:00:58.746,71106.4322764737,8,6,4,71163.53405223005,71150.64375760725,70903.77263535118,71149.9056162426
2026-04-12 21:01:03.562,71345.73089938107,8,6,4,71106.4322764737,71163.53405223005,71150.64375760725,70911.47145158266
2026-04-12 22:00:55.698,71281.69736597982,8,6,4,71345.73089938107,71106.4322764737,71163.53405223005,70779.92731840577
2026-04-12 23:01:00.851,70904.50714836456,8,6,4,71281.69736597982,71345.73089938107,71106.4322764737,70904.84604333997
2026-04-13 00:00:56.435,70756.75105500016,8,0,4,70904.50714836456,71281.69736597982,71345.73089938107,70903.77263535118
2026-04-13 01:00:40.068,71165.70954152242,8,0,4,70756.75105500016,70904.50714836456,71281.69736597982,71150.64375760725
2026-04-13 02:00:55.063,71200.90367970068,8,0,4,71165.70954152242,70756.75105500016,70904.50714836456,71163.53405223005
2026-04-13 03:01:07.173,71068.79552154658,8,0,4,71200.90367970068,71165.70954152242,70756.75105500016,71106.4322764737
2026-04-13 04:01:16.259,70995.17192216238,8,0,4,71068.79552154658,71200.90367970068,71165.70954152242,71345.73089938107
2026-04-13 05:00:09.653,70922.26986983724,8,0,4,70995.17192216238,71068.79552154658,71200.90367970068,71281.69736597982
2026-04-13 06:00:11.550,70855.49027047162,8,0,4,70922.26986983724,70995.17192216238,71068.79552154658,70904.50714836456
2026-04-13 07:00:57.708,71046.10954568665,8,0,4,70855.49027047162,70922.26986983724,70995.17192216238,70756.75105500016
2026-04-13 08:00:53.597,70821.26242203725,8,0,4,71046.10954568665,70855.49027047162,70922.26986983724,71165.70954152242
2026-04-13 09:00:24.220,70678.34587741118,8,0,4,70821.26242203725,71046.10954568665,70855.49027047162,71200.90367970068
2026-04-13 10:01:10.876,70791.57671954377,8,0,4,70678.34587741118,70821.26242203725,71046.10954568665,71068.79552154658
2026-04-13 11:00:14.486,70757.81212381866,8,0,4,70791.57671954377,70678.34587741118,70821.26242203725,70995.17192216238
2026-04-13 12:00:25.707,70942.34306274488,8,0,4,70757.81212381866,70791.57671954377,70678.34587741118,70922.26986983724
2026-04-13 13:00:44.324,71116.96710790826,8,0,4,70942.34306274488,70757.81212381866,70791.57671954377,70855.49027047162
2026-04-13 14:00:29.507,71583.55893696092,8,0,4,71116.96710790826,70942.34306274488,70757.81212381866,71046.10954568665
2026-04-13 15:00:49.777,72339.61715675824,8,0,4,71583.55893696092,71116.96710790826,70942.34306274488,70821.26242203725
2026-04-13 16:01:16.947,71862.77335070871,9,0,4,72339.61715675824,71583.55893696092,71116.96710790826,70678.34587741118
2026-04-13 17:00:59.683,72188.72160865474,9,0,4,71862.77335070871,72339.61715675824,71583.55893696092,70791.57671954377
2026-04-13 18:01:04.832,72162.8397916949,9,0,4,72188.72160865474,71862.77335070871,72339.61715675824,70757.81212381866
2026-04-13 19:00:13.463,72460.07864955084,9,0,4,72162.8397916949,72188.72160865474,71862.77335070871,70942.34306274488
2026-04-13 20:00:48.451,73381.47419986023,9,0,4,72460.07864955084,72162.8397916949,72188.72160865474,71116.96710790826
2026-04-13 21:00:02.371,73203.04293101993,9,0,4,73381.47419986023,72460.07864955084,72162.8397916949,71583.55893696092
2026-04-13 22:00:41.811,73221.60423747003,9,0,4,73203.04293101993,73381.47419986023,72460.07864955084,72339.61715675824
2026-04-13 23:00:30.960,74666.14313470945,9,0,4,73221.60423747003,73203.04293101993,73381.47419986023,71862.77335070871
2026-04-14 00:00:36.476,74514.63006655,9,1,4,74666.14313470945,73221.60423747003,73203.04293101993,72188.72160865474
2026-04-14 01:01:01.194,74158.89130980147,9,1,4,74514.63006655,74666.14313470945,73221.60423747003,72162.8397916949
2026-04-14 02:01:18.995,74388.23287589433,9,1,4,74158.89130980147,74514.63006655,74666.14313470945,72460.07864955084
2026-04-14 03:00:54.949,74372.4013312016,9,1,4,74388.23287589433,74158.89130980147,74514.63006655,73381.47419986023
2026-04-14 04:00:33.217,74459.50532558873,9,1,4,74372.4013312016,74388.23287589433,74158.89130980147,73203.04293101993
2026-04-14 05:00:40.071,74395.7884544637,9,1,4,74459.50532558873,74372.4013312016,74388.23287589433,73221.60423747003
2026-04-14 06:00:47.288,74208.53947859819,9,1,4,74395.7884544637,74459.50532558873,74372.4013312016,74666.14313470945
2026-04-14 07:00:42.551,74561.14077822378,9,1,4,74208.53947859819,74395.7884544637,74459.50532558873,74514.63006655
2026-04-14 08:00:14.229,74545.48481720747,9,1,4,74561.14077822378,74208.53947859819,74395.7884544637,74158.89130980147
2026-04-14 09:00:43.142,74759.88315001455,9,1,4,74545.48481720747,74561.14077822378,74208.53947859819,74388.23287589433
2026-04-14 10:00:04.987,74529.6774912288,9,1,4,74759.88315001455,74545.48481720747,74561.14077822378,74372.4013312016
2026-04-14 11:01:02.420,74420.40463273888,9,1,4,74529.6774912288,74759.88315001455,74545.48481720747,74459.50532558873
2026-04-14 12:00:54.505,74419.89892258226,9,1,4,74420.40463273888,74529.6774912288,74759.88315001455,74395.7884544637
2026-04-14 13:00:39.274,74447.52478221676,9,1,4,74419.89892258226,74420.40463273888,74529.6774912288,74208.53947859819
2026-04-14 14:01:02.360,75482.48487597577,9,1,4,74447.52478221676,74419.89892258226,74420.40463273888,74561.14077822378
2026-04-14 15:01:02.196,75181.38556603497,9,1,4,75482.48487597577,74447.52478221676,74419.89892258226,74545.48481720747
2026-04-14 16:00:40.512,75395.3924398678,10,1,4,75181.38556603497,75482.48487597577,74447.52478221676,74759.88315001455
2026-04-14 17:00:32.946,74651.92842887786,10,1,4,75395.3924398678,75181.38556603497,75482.48487597577,74529.6774912288
2026-04-14 18:00:36.514,74773.49780939563,10,1,4,74651.92842887786,75395.3924398678,75181.38556603497,74420.40463273888
2026-04-14 19:00:58.829,74100.7452778941,10,1,4,74773.49780939563,74651.92842887786,75395.3924398678,74419.89892258226
2026-04-14 20:00:44.921,74263.1900745163,10,1,4,74100.7452778941,74773.49780939563,74651.92842887786,74447.52478221676
2026-04-14 21:00:26.238,74072.48913347033,10,1,4,74263.1900745163,74100.7452778941,74773.49780939563,75482.48487597577
2026-04-14 22:00:02.507,74290.23171793141,10,1,4,74072.48913347033,74263.1900745163,74100.7452778941,75181.38556603497
2026-04-14 23:00:36.708,74103.7716473976,10,1,4,74290.23171793141,74072.48913347033,74263.1900745163,75395.3924398678
2026-04-15 00:00:45.610,74181.10807228928,10,2,4,74103.7716473976,74290.23171793141,74072.48913347033,74651.92842887786
2026-04-15 01:00:51.697,74573.40267174094,10,2,4,74181.10807228928,74103.7716473976,74290.23171793141,74773.49780939563
2026-04-15 02:00:50.163,74654.99786830232,10,2,4,74573.40267174094,74181.10807228928,74103.7716473976,74100.7452778941
2026-04-15 03:00:16.199,74341.62437331716,10,2,4,74654.99786830232,74573.40267174094,74181.10807228928,74263.1900745163
2026-04-15 04:00:39.605,74365.80262765262,10,2,4,74341.62437331716,74654.99786830232,74573.40267174094,74072.48913347033
2026-04-15 05:00:43.876,74330.25655492964,10,2,4,74365.80262765262,74341.62437331716,74654.99786830232,74290.23171793141
2026-04-15 06:00:52.273,74046.70291058748,10,2,4,74330.25655492964,74365.80262765262,74341.62437331716,74103.7716473976
2026-04-15 07:01:02.445,73907.20613060378,10,2,4,74046.70291058748,74330.25655492964,74365.80262765262,74181.10807228928
